brand,product_name,part_number,ptc_number,category,application,alternate_part_numbers,measurements,file_path,url
Scania,Scania Padel Panel 1744937,1744937,PTC Number: PTS44937,Steering & Suspension Parts,P410,—,—,scania/suspension/1744937.html,https://partstrading.com/scania/suspension/1744937.html
Scania,"Scania Shock Absorber, Rear Cabin 1761373",1761373,PTC Number: PTS61373,Steering & Suspension Parts,P410,"1761372, 1761373",—,scania/suspension/1761373.html,https://partstrading.com/scania/suspension/1761373.html
Scania,Scania ComPression Spring 1761378,1761378,PTC Number: PTS61378,Steering & Suspension Parts,P410,—,—,scania/suspension/1761378.html,https://partstrading.com/scania/suspension/1761378.html
Scania,Scania Parking Brake Sensor 1764088,1764088,PTC Number: PTS64088,Steering & Suspension Parts,P410,—,—,scania/suspension/1764088.html,https://partstrading.com/scania/suspension/1764088.html
Scania,Scania Anti-Roll Bar 1768271,1768271,PTC Number: PTS68271,Steering & Suspension Parts,P410,1747170,—,scania/suspension/1768271.html,https://partstrading.com/scania/suspension/1768271.html
Scania,Scania Bushing 1769457,1769457,PTC Number: PTS69457,Steering & Suspension Parts,Scania trucks (reference OEM part list),—,—,scania/suspension/1769457.html,https://partstrading.com/scania/suspension/1769457.html
Scania,Scania Vibration Damper-Rubber Buffer 1772442,1772442,PTC Number: PTS72442,Steering & Suspension Parts,P380/ P410/ G440,1518460,—,scania/suspension/1772442.html,https://partstrading.com/scania/suspension/1772442.html
Scania,Scania Shocks Screw 177655,177655,PTC Number: PTS7655,Steering & Suspension Parts,Scania trucks (reference OEM part list),—,—,scania/suspension/177655.html,https://partstrading.com/scania/suspension/177655.html
Scania,Scania Rubber Mounting Engine 1778529,1778529,PTC Number: PTS78529,Steering & Suspension Parts,P410,"2377037, 1778532, 1.27368, 1.2738",—,scania/suspension/1778529.html,https://partstrading.com/scania/suspension/1778529.html
Scania,"Scania Sensor,Electrical Section,Brakes Section 1781199",1781199,PTC Number: PTS81199,Steering & Suspension Parts,Scania trucks (reference OEM part list),—,—,scania/suspension/1781199.html,https://partstrading.com/scania/suspension/1781199.html
Scania,"Scania Spring Bracket, Front Lh 1785814",1785814,PTC Number: PTS85814,Steering & Suspension Parts,P410,—,—,scania/suspension/1785814.html,https://partstrading.com/scania/suspension/1785814.html
Scania,"Scania Spring Bracket, Front Rh 1785815",1785815,PTC Number: PTS85815,Steering & Suspension Parts,P410,—,—,scania/suspension/1785815.html,https://partstrading.com/scania/suspension/1785815.html
Scania,Scania Brake Slack Adjuster Rear Lh 1789563,1789563,PTC Number: PTS89563,Steering & Suspension Parts,P410,—,—,scania/suspension/1789563.html,https://partstrading.com/scania/suspension/1789563.html
Scania,Scania Rail 1807775,1807775,PTC Number: PTS07775,Steering & Suspension Parts,P410,—,—,scania/suspension/1807775.html,https://partstrading.com/scania/suspension/1807775.html
Scania,Scania 2Nd Cross Member 1833924 1833923,1833923,PTC Number: PTS33923,Steering & Suspension Parts,P410,—,—,scania/suspension/1833923.html,https://partstrading.com/scania/suspension/1833923.html
Scania,Scania Crossmember 1847940,1847940,PTC Number: PTS47940,Steering & Suspension Parts,P410,—,—,scania/suspension/1847940.html,https://partstrading.com/scania/suspension/1847940.html
Scania,Scania Clock Spring Steering 1856660,1856660,PTC Number: PTS56660,Steering & Suspension Parts,P410,—,—,scania/suspension/1856660.html,https://partstrading.com/scania/suspension/1856660.html
Scania,Scania Brake Slack Adjuster 1865747,1865747,PTC Number: PTS65747,Steering & Suspension Parts,P410,—,—,scania/suspension/1865747.html,https://partstrading.com/scania/suspension/1865747.html
Scania,Scania Guide Rail 1882020,1882020,PTC Number: PTS82020,Steering & Suspension Parts,P380,—,—,scania/suspension/1882020.html,https://partstrading.com/scania/suspension/1882020.html
Scania,Scania Guide Rail 1885464,1885464,PTC Number: PTS85464,Steering & Suspension Parts,P410,—,—,scania/suspension/1885464.html,https://partstrading.com/scania/suspension/1885464.html
Scania,Scania Guide Rail 1885465,1885465,PTC Number: PTS85465,Steering & Suspension Parts,P410,1885465,—,scania/suspension/1885465.html,https://partstrading.com/scania/suspension/1885465.html
Scania,Scania Bush 1894408,1894408,PTC Number: PTS94408,Steering & Suspension Parts,P410,—,—,scania/suspension/1894408.html,https://partstrading.com/scania/suspension/1894408.html
Scania,Scania Spring Bracket 1906575,1906575,PTC Number: PTS06575,Steering & Suspension Parts,P410,—,—,scania/suspension/1906575.html,https://partstrading.com/scania/suspension/1906575.html
Scania,Scania Shock Absorber 1943267,1943267,PTC Number: PTS43267,Steering & Suspension Parts,P410,1466184,—,scania/suspension/1943267.html,https://partstrading.com/scania/suspension/1943267.html
Scania,Scania Brake Chamber 1944537,1944537,PTC Number: PTS44537,Steering & Suspension Parts,P410,"1414153, 1.1899",—,scania/suspension/1944537.html,https://partstrading.com/scania/suspension/1944537.html
Scania,"Scania Air Pipe,Brakes 1945379",1945379,PTC Number: PTS45379,Steering & Suspension Parts,P410,2356238,—,scania/suspension/1945379.html,https://partstrading.com/scania/suspension/1945379.html
Scania,Scania Spring Bracket Rh 1948336,1948336,PTC Number: PTS48336,Steering & Suspension Parts,G440,—,—,scania/suspension/1948336.html,https://partstrading.com/scania/suspension/1948336.html
Scania,Scania Repair Kit Brake Chamber 1949421,1949421,PTC Number: PTS49421,Steering & Suspension Parts,P410,—,—,scania/suspension/1949421.html,https://partstrading.com/scania/suspension/1949421.html
Scania,Scania Union Brakes 2005693,2005693,PTC Number: PTS05693,Steering & Suspension Parts,P410,—,—,scania/suspension/2005693.html,https://partstrading.com/scania/suspension/2005693.html
Scania,Scania Draglink 2007279,2007279,PTC Number: PTS07279,Steering & Suspension Parts,440Ht,—,—,scania/suspension/2007279.html,https://partstrading.com/scania/suspension/2007279.html
Scania,Scania 4Th Cross Member 2008938,2008938,PTC Number: PTS08938,Steering & Suspension Parts,P440,—,—,scania/suspension/2008938.html,https://partstrading.com/scania/suspension/2008938.html
Scania,Scania Cross Member3rd 2008939,2008939,PTC Number: PTS08939,Steering & Suspension Parts,G440,—,—,scania/suspension/2008939.html,https://partstrading.com/scania/suspension/2008939.html
Scania,"Scania Brake Slack Adjuster, Rh [Don'T Use] 2009820",2009820,PTC Number: PTS09820,Steering & Suspension Parts,P410,1789562,—,scania/suspension/2009820.html,https://partstrading.com/scania/suspension/2009820.html
Scania,Scania Brake Shield 2026070,2026070,PTC Number: PTS26070,Steering & Suspension Parts,P440,—,—,scania/suspension/2026070.html,https://partstrading.com/scania/suspension/2026070.html
Scania,Scania Shock Absorber Rear 2031228,2031228,PTC Number: PTS31228,Steering & Suspension Parts,P410,—,—,scania/suspension/2031228.html,https://partstrading.com/scania/suspension/2031228.html
Scania,Scania Shock Absorber 2031229,2031229,PTC Number: PTS31229,Steering & Suspension Parts,P410,—,—,scania/suspension/2031229.html,https://partstrading.com/scania/suspension/2031229.html
Scania,Scania Gas Spring 2031868,2031868,PTC Number: PTS31868,Steering & Suspension Parts,P410,1481373,—,scania/suspension/2031868.html,https://partstrading.com/scania/suspension/2031868.html
Scania,Scania Guide Rail 2053564,2053564,PTC Number: PTS53564,Steering & Suspension Parts,G440,—,—,scania/suspension/2053564.html,https://partstrading.com/scania/suspension/2053564.html
Scania,Scania Spring Bolt 2065463,2065463,PTC Number: PTS65463,Steering & Suspension Parts,G440,—,—,scania/suspension/2065463.html,https://partstrading.com/scania/suspension/2065463.html
Scania,Scania Spring Bolt 2075445,2075445,PTC Number: PTS75445,Steering & Suspension Parts,G440,—,—,scania/suspension/2075445.html,https://partstrading.com/scania/suspension/2075445.html
Scania,Scania Spring Bolt 2075463,2075463,PTC Number: PTS75463,Steering & Suspension Parts,G440,—,—,scania/suspension/2075463.html,https://partstrading.com/scania/suspension/2075463.html
Scania,Scania Brake Camshaft Rh 2076770,2076770,PTC Number: PTS76770,Steering & Suspension Parts,P410,—,—,scania/suspension/2076770.html,https://partstrading.com/scania/suspension/2076770.html
Scania,Scania Spring Seat Rh 2078628,2078628,PTC Number: PTS78628,Steering & Suspension Parts,Scania trucks (reference OEM part list),—,—,scania/suspension/2078628.html,https://partstrading.com/scania/suspension/2078628.html
Scania,Scania Clamp Pad 2078664,2078664,PTC Number: PTS78664,Steering & Suspension Parts,P440,—,—,scania/suspension/2078664.html,https://partstrading.com/scania/suspension/2078664.html
Scania,Scania Clock Spring 2080807,2080807,PTC Number: PTS80807,Steering & Suspension Parts,Scania trucks (reference OEM part list),—,—,scania/suspension/2080807.html,https://partstrading.com/scania/suspension/2080807.html
Scania,Scania Spring Bolt 2085822,2085822,PTC Number: PTS85822,Steering & Suspension Parts,P410,355145,—,scania/suspension/2085822.html,https://partstrading.com/scania/suspension/2085822.html
Scania,Scania Spring Bolt Lh 2097427,2097427,PTC Number: PTS97427,Steering & Suspension Parts,P410,1771876,—,scania/suspension/2097427.html,https://partstrading.com/scania/suspension/2097427.html
Scania,Scania Anti-Roll Bar 2109838,2109838,PTC Number: PTS09838,Steering & Suspension Parts,P440,1776611,—,scania/suspension/2109838.html,https://partstrading.com/scania/suspension/2109838.html
Scania,Scania Repair Kit Lay Shaft Brake P440) 2110183,2110183,PTC Number: PTS10183,Steering & Suspension Parts,Scania trucks (reference OEM part list),—,—,scania/suspension/2110183.html,https://partstrading.com/scania/suspension/2110183.html
Scania,Scania Cross Member2nd 2122476,2122476,PTC Number: PTS22476,Steering & Suspension Parts,G440,—,—,scania/suspension/2122476.html,https://partstrading.com/scania/suspension/2122476.html
Scania,Scania Link Rod 2127981,2127981,PTC Number: PTS27981,Steering & Suspension Parts,G440,—,—,scania/suspension/2127981.html,https://partstrading.com/scania/suspension/2127981.html
Scania,Scania Guide Rail 2128973,2128973,PTC Number: PTS28973,Steering & Suspension Parts,G440,—,—,scania/suspension/2128973.html,https://partstrading.com/scania/suspension/2128973.html
Scania,Scania Wheel Disc W' Double Lock Ring 2148646,2148646,PTC Number: PTS48646,Steering & Suspension Parts,P410,—,—,scania/suspension/2148646.html,https://partstrading.com/scania/suspension/2148646.html
Scania,Scania Bush 2156626,2156626,PTC Number: PTS56626,Steering & Suspension Parts,P410,1477867,—,scania/suspension/2156626.html,https://partstrading.com/scania/suspension/2156626.html
Scania,Scania 1St Axle - Front Spring Bracket-Lh 2158907,2158907,PTC Number: PTS58907,Steering & Suspension Parts,P440,—,—,scania/suspension/2158907.html,https://partstrading.com/scania/suspension/2158907.html
Scania,Scania 1St Axle Front Spring Bracket Rh 2158908,2158908,PTC Number: PTS58908,Steering & Suspension Parts,P440,—,—,scania/suspension/2158908.html,https://partstrading.com/scania/suspension/2158908.html
Scania,Scania Front Spring Bracket Lh 2158917,2158917,PTC Number: PTS58917,Steering & Suspension Parts,P440Ht,—,—,scania/suspension/2158917.html,https://partstrading.com/scania/suspension/2158917.html
Scania,Scania Spring Bracket-RH 2Nd Axle Front 2158918,2158918,PTC Number: PTS58918,Steering & Suspension Parts,P410/P440,—,—,scania/suspension/2158918.html,https://partstrading.com/scania/suspension/2158918.html
Scania,Scania Spring Bracket 2Nd Axle Rear 2158921,2158921,PTC Number: PTS58921,Steering & Suspension Parts,P410,—,—,scania/suspension/2158921.html,https://partstrading.com/scania/suspension/2158921.html
Scania,Scania Brake Lining Std Front & Rear 2608086 2162278,2162278,PTC Number: PTS62278,Steering & Suspension Parts,G440,—,—,scania/suspension/2162278.html,https://partstrading.com/scania/suspension/2162278.html
Scania,Scania Bush 2196775,2196775,PTC Number: PTS96775,Steering & Suspension Parts,P410,1516496,—,scania/suspension/2196775.html,https://partstrading.com/scania/suspension/2196775.html
Scania,Scania Bush 2198944,2198944,PTC Number: PTS98944,Steering & Suspension Parts,G440,—,—,scania/suspension/2198944.html,https://partstrading.com/scania/suspension/2198944.html
Scania,Scania Adjust Brake Pipe 2234285 2218644,2218644,PTC Number: PTS18644,Steering & Suspension Parts,P440,—,—,scania/suspension/2218644.html,https://partstrading.com/scania/suspension/2218644.html
Scania,Scania Buffer 222095,222095,PTC Number: PTS2095,Steering & Suspension Parts,P410,—,—,scania/suspension/222095.html,https://partstrading.com/scania/suspension/222095.html
Scania,Scania Link Rod 2231259,2231259,PTC Number: PTS31259,Steering & Suspension Parts,P410,1306951,—,scania/suspension/2231259.html,https://partstrading.com/scania/suspension/2231259.html
Scania,Scania Bogie 2239965,2239965,PTC Number: PTS39965,Steering & Suspension Parts,P410,"2843057, 1949551",—,scania/suspension/2239965.html,https://partstrading.com/scania/suspension/2239965.html
Scania,Scania Guide Rail 2242162,2242162,PTC Number: PTS42162,Steering & Suspension Parts,G440,—,—,scania/suspension/2242162.html,https://partstrading.com/scania/suspension/2242162.html
Scania,"Scania Bushing, Suspension 2250372",2250372,PTC Number: PTS50372,Steering & Suspension Parts,P410,"2129313, 2157762",—,scania/suspension/2250372.html,https://partstrading.com/scania/suspension/2250372.html
Scania,Scania Brake Valve 2255345,2255345,PTC Number: PTS55345,Steering & Suspension Parts,P410,—,—,scania/suspension/2255345.html,https://partstrading.com/scania/suspension/2255345.html
Scania,Scania Bush-Anti Roll Bar 2280638,2280638,PTC Number: PTS80638,Steering & Suspension Parts,P410,—,—,scania/suspension/2280638.html,https://partstrading.com/scania/suspension/2280638.html
Scania,Scania Spring Bracket Lh 2290939,2290939,PTC Number: PTS90939,Steering & Suspension Parts,G440,—,—,scania/suspension/2290939.html,https://partstrading.com/scania/suspension/2290939.html
Scania,Scania Spring Bolt 2290957,2290957,PTC Number: PTS90957,Steering & Suspension Parts,P440,—,—,scania/suspension/2290957.html,https://partstrading.com/scania/suspension/2290957.html
Scania,Scania Bush 2308635,2308635,PTC Number: PTS08635,Steering & Suspension Parts,G440,—,—,scania/suspension/2308635.html,https://partstrading.com/scania/suspension/2308635.html
Scania,Scania Spring 2356253,2356253,PTC Number: PTS56253,Steering & Suspension Parts,G440,—,—,scania/suspension/2356253.html,https://partstrading.com/scania/suspension/2356253.html
Scania,Scania Brake Drum Front 8 2378715,2378715,PTC Number: PTS78715,Steering & Suspension Parts,P410,"1414153, 2109552",—,scania/suspension/2378715.html,https://partstrading.com/scania/suspension/2378715.html
Scania,Scania Service Brake Valve 2383058,2383058,PTC Number: PTS83058,Steering & Suspension Parts,G440Ht,—,—,scania/suspension/2383058.html,https://partstrading.com/scania/suspension/2383058.html
Scania,Scania Link 2392182,2392182,PTC Number: PTS92182,Steering & Suspension Parts,G440,—,—,scania/suspension/2392182.html,https://partstrading.com/scania/suspension/2392182.html
Scania,Scania Shock Absorber 2392395,2392395,PTC Number: PTS92395,Steering & Suspension Parts,G440,—,—,scania/suspension/2392395.html,https://partstrading.com/scania/suspension/2392395.html
Scania,Scania Clutch Disc 2399800,2399800,PTC Number: PTS99800,Steering & Suspension Parts,P410,"1.13351, 574913",—,scania/suspension/2399800.html,https://partstrading.com/scania/suspension/2399800.html
Scania,Scania Brake Booster 2408336,2408336,PTC Number: PTS08336,Steering & Suspension Parts,P410,—,—,scania/suspension/2408336.html,https://partstrading.com/scania/suspension/2408336.html
Scania,"Scania Brake Chamber 30/30"" 2413459",2413459,PTC Number: PTS13459,Steering & Suspension Parts,P440,—,—,scania/suspension/2413459.html,https://partstrading.com/scania/suspension/2413459.html
Scania,Scania 1St Axle-Rear Spring Bracket Rh 2414197,2414197,PTC Number: PTS14197,Steering & Suspension Parts,P410,—,—,scania/suspension/2414197.html,https://partstrading.com/scania/suspension/2414197.html
